protocol,dataset_scope,held_out_dataset,seed,generation_index,generation_number,best_generalization_score,best_complexity,best_nodes,best_height,best_expression,source_file
lodo,PBS,PBS,44,74,75,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
lodo,PBS,PBS,44,75,76,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
lodo,PBS,PBS,44,76,77,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
lodo,PBS,PBS,44,77,78,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
lodo,PBS,PBS,44,78,79,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
lodo,PBS,PBS,44,79,80,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
lodo,PBS,PBS,44,80,81,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
lodo,PBS,PBS,44,81,82,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
lodo,PBS,PBS,44,82,83,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
lodo,PBS,PBS,44,83,84,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
lodo,PBS,PBS,44,84,85,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
lodo,PBS,PBS,44,85,86,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
lodo,PBS,PBS,44,86,87,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
lodo,PBS,PBS,44,87,88,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
lodo,PBS,PBS,44,88,89,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
lodo,PBS,PBS,44,89,90,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
lodo,PBS,PBS,44,90,91,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
lodo,PBS,PBS,44,91,92,0.17820042963287205,11.0,11,5,"add(mul(mul(mul(Fourier_Transform_Sharpness_Index, mul(GLCM_Contrast, Fourier_Transform_Sharpness_Index)), Curvelet_Transform_Sharpness_Index), Curvelet_Transform_Sharpness_Index), Fourier_Transform_Sharpness_Index)",outputs/05_gp_runs/folds/heldout_PBS/seed_44/progress.csv
