dataset,measure_name,label_source_used,absolute_peak_localization_error,fwhm,curvature_at_peak,steep_slope_width,steep_to_gradual_slope_ratio,false_maxima_count,noise_level,rrmse_under_additive_noise,range_around_global_maximum,execution_time_per_slice
TBI,Histogram Entropy,gradient_free_surrogate,0.1,4.133333333333334,0.5885887002848229,8.0,1.6417610146465875,0.16666666666666666,0.07786000554615362,0.8073699924590856,1.1,0.04839748454629444
TBI,GLCM Contrast,gradient_free_surrogate,3.2666666666666666,8.933333333333334,0.43639593943918586,3.3,1.565949136361512,1.6,0.36096382507875663,0.08603989445878443,1.1333333333333333,1.7400667696655732
TBI,Variance of Gradient,gradient_free_surrogate,0.0,1.4333333333333333,1.3746115079361985,7.166666666666667,11.937217757241685,0.4,0.3684628140613721,1.2660970303532233,1.0333333333333334,0.03649166210438124
TBI,Fourier Transform Sharpness Index,gradient_free_surrogate,0.0,1.9666666666666666,1.0584632155110052,8.1,4.868496966943348,0.13333333333333333,0.21520242850358745,0.9751412435247615,1.0666666666666667,0.18698612682288504
TBI,Fourier High Frequency Energy Ratio,gradient_free_surrogate,0.6333333333333333,5.633333333333334,0.738637706379735,5.5,2.2580678521333883,0.9,0.30929817956560895,0.8436423496559777,1.1,0.19783477320568638
TBI,Roberts Focus Measure,gradient_free_surrogate,0.03333333333333333,1.8666666666666667,1.2206069596500926,5.9,5.4265004149984755,0.7,0.3169567662812843,1.4035374189591274,1.0333333333333334,0.02452721730107442
TBI,Wavelet W1,gradient_free_surrogate,0.1,2.2333333333333334,1.1299776637557373,5.433333333333334,3.965997196671518,0.9,0.3217953445600058,1.3151675582255584,1.0333333333333334,0.17146633314085202
TBI,Wavelet W2,gradient_free_surrogate,0.1,2.2333333333333334,1.1299776637557373,5.433333333333334,3.965997196671518,0.9,0.3217953445600058,1.3151675582255584,1.0333333333333334,0.18001910833991128
TBI,Wavelet W3,gradient_free_surrogate,0.1,2.2333333333333334,1.1299776637557373,5.433333333333334,3.965997196671518,0.9,0.3217953445600058,1.3151675582255584,1.0333333333333334,0.1891780722991098
TBI,Wavelet Detail Energy (db1),gradient_free_surrogate,0.1,2.2333333333333334,1.1299774737703898,5.433333333333334,3.9660162588417305,0.9,0.3217956289188377,1.3151533373663338,1.0333333333333334,0.16248605356435297
TBI,Curvelet Transform Sharpness Index,gradient_free_surrogate,0.1,2.2333333333333334,1.1299774737703898,5.433333333333334,3.9660162588417305,0.9,0.3217956289188377,1.3151533373663338,1.0333333333333334,0.17024358090246106
TBI,DCT Focus Measure,gradient_free_surrogate,0.03333333333333333,1.9333333333333333,1.1140999829592166,7.966666666666667,6.030234419359922,0.13333333333333333,0.24201154913877362,1.032511845344588,1.0333333333333334,0.08380347465863454
TBI,Intensity Skewness Index,gradient_free_surrogate,3.3666666666666667,8.933333333333334,0.2957470738905368,4.866666666666666,0.919771990089634,0.36666666666666664,0.2528819196817776,0.006788423549213976,2.066666666666667,0.08021898103761489
TBI,Squared Gradient,gradient_free_surrogate,0.0,1.4333333333333333,1.3272020336431105,6.966666666666667,8.262597980658708,0.4,0.34008735023149955,1.384081889607209,1.0333333333333334,0.03142723678029143
